year,series,category,value,unit,source,method
1978,NAS_gross,biomass,0.6061888633,Gt/yr,haas2020,observed
1979,NAS_gross,biomass,0.6203628008,Gt/yr,haas2020,observed
1980,NAS_gross,biomass,0.6176962539,Gt/yr,haas2020,observed
1981,NAS_gross,biomass,0.6118531484,Gt/yr,haas2020,observed
1982,NAS_gross,biomass,0.6049527461,Gt/yr,haas2020,observed
1983,NAS_gross,biomass,0.6379313398,Gt/yr,haas2020,observed
1984,NAS_gross,biomass,0.6670234023,Gt/yr,haas2020,observed
1985,NAS_gross,biomass,0.6799870156,Gt/yr,haas2020,observed
1986,NAS_gross,biomass,0.711812125,Gt/yr,haas2020,observed
1987,NAS_gross,biomass,0.7424771719,Gt/yr,haas2020,observed
1988,NAS_gross,biomass,0.7645134297,Gt/yr,haas2020,observed
1989,NAS_gross,biomass,0.7854310625,Gt/yr,haas2020,observed
1990,NAS_gross,biomass,0.7821105312,Gt/yr,haas2020,observed
1991,NAS_gross,biomass,0.7594894063,Gt/yr,haas2020,observed
1992,NAS_gross,biomass,0.7422410312,Gt/yr,haas2020,observed
1993,NAS_gross,biomass,0.7483161328,Gt/yr,haas2020,observed
1994,NAS_gross,biomass,0.7710267891,Gt/yr,haas2020,observed
1995,NAS_gross,biomass,0.7892734688,Gt/yr,haas2020,observed
1996,NAS_gross,biomass,0.7940736328,Gt/yr,haas2020,observed
1997,NAS_gross,biomass,0.8478416016,Gt/yr,haas2020,observed
1998,NAS_gross,biomass,0.8166745313,Gt/yr,haas2020,observed
1999,NAS_gross,biomass,0.8630968359,Gt/yr,haas2020,observed
2000,NAS_gross,biomass,0.8885683281,Gt/yr,haas2020,observed
2001,NAS_gross,biomass,0.87810925,Gt/yr,haas2020,observed
2002,NAS_gross,biomass,0.9095585,Gt/yr,haas2020,observed
2003,NAS_gross,biomass,0.9578703594,Gt/yr,haas2020,observed
2004,NAS_gross,biomass,1.002097234,Gt/yr,haas2020,observed
2005,NAS_gross,biomass,1.032496312,Gt/yr,haas2020,observed
2006,NAS_gross,biomass,1.074664234,Gt/yr,haas2020,observed
2007,NAS_gross,biomass,1.101652422,Gt/yr,haas2020,observed
2008,NAS_gross,biomass,1.070259234,Gt/yr,haas2020,observed
2009,NAS_gross,biomass,1.02705125,Gt/yr,haas2020,observed
2010,NAS_gross,biomass,1.091230813,Gt/yr,haas2020,observed
2011,NAS_gross,biomass,1.118667281,Gt/yr,haas2020,observed
2012,NAS_gross,biomass,1.155350406,Gt/yr,haas2020,observed
2013,NAS_gross,biomass,1.173105781,Gt/yr,haas2020,observed
2014,NAS_gross,biomass,1.208905875,Gt/yr,haas2020,observed
2015,NAS_gross,biomass,1.218132891,Gt/yr,haas2020,observed
1900,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1901,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1902,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1903,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1904,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1905,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1906,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1907,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1908,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1909,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1910,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1911,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1912,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1913,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1914,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1915,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1916,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1917,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1918,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1919,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1920,NAS_gross,fossil,0,Gt/yr,haas2020,observed
1921,NAS_gross,fossil,6.864002529e-05,Gt/yr,haas2020,observed
1922,NAS_gross,fossil,0.0001372800506,Gt/yr,haas2020,observed
1923,NAS_gross,fossil,0.0002745601012,Gt/yr,haas2020,observed
1924,NAS_gross,fossil,0.0004118401518,Gt/yr,haas2020,observed
1925,NAS_gross,fossil,0.0005491202023,Gt/yr,haas2020,observed
1926,NAS_gross,fossil,0.0006864002529,Gt/yr,haas2020,observed
1927,NAS_gross,fossil,0.0008236803035,Gt/yr,haas2020,observed
1928,NAS_gross,fossil,0.0009609603541,Gt/yr,haas2020,observed
1929,NAS_gross,fossil,0.001098240405,Gt/yr,haas2020,observed
1930,NAS_gross,fossil,0.001235520455,Gt/yr,haas2020,observed
1931,NAS_gross,fossil,0.001372800506,Gt/yr,haas2020,observed
1932,NAS_gross,fossil,0.001532045365,Gt/yr,haas2020,observed
1933,NAS_gross,fossil,0.001709762627,Gt/yr,haas2020,observed
1934,NAS_gross,fossil,0.001908095092,Gt/yr,haas2020,observed
1935,NAS_gross,fossil,0.002129434122,Gt/yr,haas2020,observed
1936,NAS_gross,fossil,0.00237644848,Gt/yr,haas2020,observed
1937,NAS_gross,fossil,0.002652116504,Gt/yr,haas2020,observed
1938,NAS_gross,fossil,0.002959762019,Gt/yr,haas2020,observed
1939,NAS_gross,fossil,0.003303094413,Gt/yr,haas2020,observed
1940,NAS_gross,fossil,0.003686253365,Gt/yr,haas2020,observed
1941,NAS_gross,fossil,0.004113858755,Gt/yr,haas2020,observed
1942,NAS_gross,fossil,0.00459106637,Gt/yr,haas2020,observed
1943,NAS_gross,fossil,0.005123630069,Gt/yr,haas2020,observed
1944,NAS_gross,fossil,0.005717971157,Gt/yr,haas2020,observed
1945,NAS_gross,fossil,0.006381255812,Gt/yr,haas2020,observed
1946,NAS_gross,fossil,0.007121481486,Gt/yr,haas2020,observed
1947,NAS_gross,fossil,0.007947573338,Gt/yr,haas2020,observed
1948,NAS_gross,fossil,0.008869491845,Gt/yr,haas2020,observed
1949,NAS_gross,fossil,0.009898352899,Gt/yr,haas2020,observed
1950,NAS_gross,fossil,0.01295927904,Gt/yr,haas2020,observed
1951,NAS_gross,fossil,0.01425803863,Gt/yr,haas2020,observed
1952,NAS_gross,fossil,0.01617253568,Gt/yr,haas2020,observed
1953,NAS_gross,fossil,0.01719142663,Gt/yr,haas2020,observed
1954,NAS_gross,fossil,0.0185571976,Gt/yr,haas2020,observed
1955,NAS_gross,fossil,0.02022824504,Gt/yr,haas2020,observed
1956,NAS_gross,fossil,0.0224209166,Gt/yr,haas2020,observed
1957,NAS_gross,fossil,0.02452744345,Gt/yr,haas2020,observed
1958,NAS_gross,fossil,0.02614057341,Gt/yr,haas2020,observed
1959,NAS_gross,fossil,0.02869425067,Gt/yr,haas2020,observed
1960,NAS_gross,fossil,0.03127519169,Gt/yr,haas2020,observed
1961,NAS_gross,fossil,0.03418590291,Gt/yr,haas2020,observed
1962,NAS_gross,fossil,0.0371943421,Gt/yr,haas2020,observed
1963,NAS_gross,fossil,0.04062097578,Gt/yr,haas2020,observed
1964,NAS_gross,fossil,0.0449108389,Gt/yr,haas2020,observed
1965,NAS_gross,fossil,0.04945188215,Gt/yr,haas2020,observed
1966,NAS_gross,fossil,0.05529024306,Gt/yr,haas2020,observed
1967,NAS_gross,fossil,0.05975520547,Gt/yr,haas2020,observed
1968,NAS_gross,fossil,0.06642371476,Gt/yr,haas2020,observed
1969,NAS_gross,fossil,0.07337680571,Gt/yr,haas2020,observed
1970,NAS_gross,fossil,0.08084562492,Gt/yr,haas2020,observed
1971,NAS_gross,fossil,0.08481675818,Gt/yr,haas2020,observed
1972,NAS_gross,fossil,0.09746084575,Gt/yr,haas2020,observed
1973,NAS_gross,fossil,0.105171837,Gt/yr,haas2020,observed
1974,NAS_gross,fossil,0.1095383954,Gt/yr,haas2020,observed
1975,NAS_gross,fossil,0.1026138059,Gt/yr,haas2020,observed
1976,NAS_gross,fossil,0.1046180452,Gt/yr,haas2020,observed
1977,NAS_gross,fossil,0.1089434612,Gt/yr,haas2020,observed
1978,NAS_gross,fossil,0.1167221637,Gt/yr,haas2020,observed
1979,NAS_gross,fossil,0.128029007,Gt/yr,haas2020,observed
1980,NAS_gross,fossil,0.1275938124,Gt/yr,haas2020,observed
1981,NAS_gross,fossil,0.1234777131,Gt/yr,haas2020,observed
1982,NAS_gross,fossil,0.1212820485,Gt/yr,haas2020,observed
1983,NAS_gross,fossil,0.1258759863,Gt/yr,haas2020,observed
1984,NAS_gross,fossil,0.1352799348,Gt/yr,haas2020,observed
1985,NAS_gross,fossil,0.140572269,Gt/yr,haas2020,observed
1986,NAS_gross,fossil,0.1489489175,Gt/yr,haas2020,observed
1987,NAS_gross,fossil,0.1569414893,Gt/yr,haas2020,observed
1988,NAS_gross,fossil,0.1668249495,Gt/yr,haas2020,observed
1989,NAS_gross,fossil,0.1734254175,Gt/yr,haas2020,observed
1990,NAS_gross,fossil,0.177168811,Gt/yr,haas2020,observed
1991,NAS_gross,fossil,0.1932097734,Gt/yr,haas2020,observed
1992,NAS_gross,fossil,0.2025228984,Gt/yr,haas2020,observed
1993,NAS_gross,fossil,0.2108132856,Gt/yr,haas2020,observed
1994,NAS_gross,fossil,0.2209588276,Gt/yr,haas2020,observed
1995,NAS_gross,fossil,0.2315645151,Gt/yr,haas2020,observed
1996,NAS_gross,fossil,0.2398798076,Gt/yr,haas2020,observed
1997,NAS_gross,fossil,0.2505375107,Gt/yr,haas2020,observed
1998,NAS_gross,fossil,0.2645716699,Gt/yr,haas2020,observed
1999,NAS_gross,fossil,0.2810718779,Gt/yr,haas2020,observed
2000,NAS_gross,fossil,0.2934855928,Gt/yr,haas2020,observed
2001,NAS_gross,fossil,0.3049867695,Gt/yr,haas2020,observed
2002,NAS_gross,fossil,0.314881127,Gt/yr,haas2020,observed
2003,NAS_gross,fossil,0.3224385625,Gt/yr,haas2020,observed
2004,NAS_gross,fossil,0.3394634141,Gt/yr,haas2020,observed
2005,NAS_gross,fossil,0.3550901523,Gt/yr,haas2020,observed
2006,NAS_gross,fossil,0.3648237363,Gt/yr,haas2020,observed
2007,NAS_gross,fossil,0.3892840488,Gt/yr,haas2020,observed
2008,NAS_gross,fossil,0.3986174395,Gt/yr,haas2020,observed
2009,NAS_gross,fossil,0.3825620156,Gt/yr,haas2020,observed
2010,NAS_gross,fossil,0.3921223926,Gt/yr,haas2020,observed
2011,NAS_gross,fossil,0.4108368301,Gt/yr,haas2020,observed
2012,NAS_gross,fossil,0.4206699922,Gt/yr,haas2020,observed
2013,NAS_gross,fossil,0.4300425937,Gt/yr,haas2020,observed
2014,NAS_gross,fossil,0.4413881836,Gt/yr,haas2020,observed
2015,NAS_gross,fossil,0.4531965574,Gt/yr,haas2020,observed
1900,NAS_gross,metals,0.06157001854,Gt/yr,haas2020,observed
1901,NAS_gross,metals,0.0621888539,Gt/yr,haas2020,observed
1902,NAS_gross,metals,0.06323889927,Gt/yr,haas2020,observed
1903,NAS_gross,metals,0.06415704712,Gt/yr,haas2020,observed
1904,NAS_gross,metals,0.06524709353,Gt/yr,haas2020,observed
1905,NAS_gross,metals,0.07738611377,Gt/yr,haas2020,observed
1906,NAS_gross,metals,0.06930555118,Gt/yr,haas2020,observed
1907,NAS_gross,metals,0.08971921805,Gt/yr,haas2020,observed
1908,NAS_gross,metals,0.07509118191,Gt/yr,haas2020,observed
1909,NAS_gross,metals,0.08515581581,Gt/yr,haas2020,observed
1910,NAS_gross,metals,0.09492176901,Gt/yr,haas2020,observed
1911,NAS_gross,metals,0.09003236335,Gt/yr,haas2020,observed
1912,NAS_gross,metals,0.1010438142,Gt/yr,haas2020,observed
1913,NAS_gross,metals,0.117579975,Gt/yr,haas2020,observed
1914,NAS_gross,metals,0.08308584708,Gt/yr,haas2020,observed
1915,NAS_gross,metals,0.08215372468,Gt/yr,haas2020,observed
1916,NAS_gross,metals,0.09704332021,Gt/yr,haas2020,observed
1917,NAS_gross,metals,0.09903323627,Gt/yr,haas2020,observed
1918,NAS_gross,metals,0.09063231747,Gt/yr,haas2020,observed
1919,NAS_gross,metals,0.0800880118,Gt/yr,haas2020,observed
1920,NAS_gross,metals,0.08899658539,Gt/yr,haas2020,observed
1921,NAS_gross,metals,0.05914352859,Gt/yr,haas2020,observed
1922,NAS_gross,metals,0.07847514293,Gt/yr,haas2020,observed
1923,NAS_gross,metals,0.09867551012,Gt/yr,haas2020,observed
1924,NAS_gross,metals,0.09642951596,Gt/yr,haas2020,observed
1925,NAS_gross,metals,0.1099137584,Gt/yr,haas2020,observed
1926,NAS_gross,metals,0.1135233082,Gt/yr,haas2020,observed
1927,NAS_gross,metals,0.1243069627,Gt/yr,haas2020,observed
1928,NAS_gross,metals,0.1268849747,Gt/yr,haas2020,observed
1929,NAS_gross,metals,0.1438924276,Gt/yr,haas2020,observed
1930,NAS_gross,metals,0.1315403975,Gt/yr,haas2020,observed
1931,NAS_gross,metals,0.09644283369,Gt/yr,haas2020,observed
1932,NAS_gross,metals,0.07156459444,Gt/yr,haas2020,observed
1933,NAS_gross,metals,0.08211228117,Gt/yr,haas2020,observed
1934,NAS_gross,metals,0.1016231689,Gt/yr,haas2020,observed
1935,NAS_gross,metals,0.1152314161,Gt/yr,haas2020,observed
1936,NAS_gross,metals,0.1368049619,Gt/yr,haas2020,observed
1937,NAS_gross,metals,0.1650344771,Gt/yr,haas2020,observed
1938,NAS_gross,metals,0.1365879904,Gt/yr,haas2020,observed
1939,NAS_gross,metals,0.1616356812,Gt/yr,haas2020,observed
1940,NAS_gross,metals,0.1653671094,Gt/yr,haas2020,observed
1941,NAS_gross,metals,0.1767571179,Gt/yr,haas2020,observed
1942,NAS_gross,metals,0.1873379911,Gt/yr,haas2020,observed
1943,NAS_gross,metals,0.1882249842,Gt/yr,haas2020,observed
1944,NAS_gross,metals,0.1716125545,Gt/yr,haas2020,observed
1945,NAS_gross,metals,0.1473604846,Gt/yr,haas2020,observed
1946,NAS_gross,metals,0.1438478307,Gt/yr,haas2020,observed
1947,NAS_gross,metals,0.1663456895,Gt/yr,haas2020,observed
1948,NAS_gross,metals,0.1877264099,Gt/yr,haas2020,observed
1949,NAS_gross,metals,0.1920561867,Gt/yr,haas2020,observed
1950,NAS_gross,metals,0.2086633284,Gt/yr,haas2020,observed
1951,NAS_gross,metals,0.2349184925,Gt/yr,haas2020,observed
1952,NAS_gross,metals,0.2410414025,Gt/yr,haas2020,observed
1953,NAS_gross,metals,0.2667014508,Gt/yr,haas2020,observed
1954,NAS_gross,metals,0.3061061754,Gt/yr,haas2020,observed
1955,NAS_gross,metals,0.2885144236,Gt/yr,haas2020,observed
1956,NAS_gross,metals,0.3072923657,Gt/yr,haas2020,observed
1957,NAS_gross,metals,0.3319226913,Gt/yr,haas2020,observed
1958,NAS_gross,metals,0.3142170231,Gt/yr,haas2020,observed
1959,NAS_gross,metals,0.3379615881,Gt/yr,haas2020,observed
1960,NAS_gross,metals,0.3916448705,Gt/yr,haas2020,observed
1961,NAS_gross,metals,0.3819762812,Gt/yr,haas2020,observed
1962,NAS_gross,metals,0.3886106287,Gt/yr,haas2020,observed
1963,NAS_gross,metals,0.4007278926,Gt/yr,haas2020,observed
1964,NAS_gross,metals,0.4396934244,Gt/yr,haas2020,observed
1965,NAS_gross,metals,0.4652542271,Gt/yr,haas2020,observed
1966,NAS_gross,metals,0.4770169219,Gt/yr,haas2020,observed
1967,NAS_gross,metals,0.4456563678,Gt/yr,haas2020,observed
1968,NAS_gross,metals,0.502514035,Gt/yr,haas2020,observed
1969,NAS_gross,metals,0.5376970026,Gt/yr,haas2020,observed
1970,NAS_gross,metals,0.5613563925,Gt/yr,haas2020,observed
1971,NAS_gross,metals,0.560809057,Gt/yr,haas2020,observed
1972,NAS_gross,metals,0.5894357938,Gt/yr,haas2020,observed
1973,NAS_gross,metals,0.6410982192,Gt/yr,haas2020,observed
1974,NAS_gross,metals,0.6502068476,Gt/yr,haas2020,observed
1975,NAS_gross,metals,0.6183340983,Gt/yr,haas2020,observed
1976,NAS_gross,metals,0.6456737463,Gt/yr,haas2020,observed
1977,NAS_gross,metals,0.6457497549,Gt/yr,haas2020,observed
1978,NAS_gross,metals,0.6741482306,Gt/yr,haas2020,observed
1979,NAS_gross,metals,0.7025881062,Gt/yr,haas2020,observed
1980,NAS_gross,metals,0.6932950131,Gt/yr,haas2020,observed
1981,NAS_gross,metals,0.67993537,Gt/yr,haas2020,observed
1982,NAS_gross,metals,0.6377315476,Gt/yr,haas2020,observed
1983,NAS_gross,metals,0.6462586174,Gt/yr,haas2020,observed
1984,NAS_gross,metals,0.6938334336,Gt/yr,haas2020,observed
1985,NAS_gross,metals,0.7092441121,Gt/yr,haas2020,observed
1986,NAS_gross,metals,0.7148391443,Gt/yr,haas2020,observed
1987,NAS_gross,metals,0.7373829141,Gt/yr,haas2020,observed
1988,NAS_gross,metals,0.7800017202,Gt/yr,haas2020,observed
1989,NAS_gross,metals,0.7971617966,Gt/yr,haas2020,observed
1990,NAS_gross,metals,0.7922397812,Gt/yr,haas2020,observed
1991,NAS_gross,metals,0.7754867009,Gt/yr,haas2020,observed
1992,NAS_gross,metals,0.7798566338,Gt/yr,haas2020,observed
1993,NAS_gross,metals,0.789186688,Gt/yr,haas2020,observed
1994,NAS_gross,metals,0.8112424517,Gt/yr,haas2020,observed
1995,NAS_gross,metals,0.8465634683,Gt/yr,haas2020,observed
1996,NAS_gross,metals,0.852338488,Gt/yr,haas2020,observed
1997,NAS_gross,metals,0.895213272,Gt/yr,haas2020,observed
1998,NAS_gross,metals,0.8998600161,Gt/yr,haas2020,observed
1999,NAS_gross,metals,0.9143066455,Gt/yr,haas2020,observed
2000,NAS_gross,metals,0.9686924021,Gt/yr,haas2020,observed
2001,NAS_gross,metals,0.985929415,Gt/yr,haas2020,observed
2002,NAS_gross,metals,1.031534537,Gt/yr,haas2020,observed
2003,NAS_gross,metals,1.110959069,Gt/yr,haas2020,observed
2004,NAS_gross,metals,1.185276743,Gt/yr,haas2020,observed
2005,NAS_gross,metals,1.285817585,Gt/yr,haas2020,observed
2006,NAS_gross,metals,1.382292498,Gt/yr,haas2020,observed
2007,NAS_gross,metals,1.497570429,Gt/yr,haas2020,observed
2008,NAS_gross,metals,1.503849892,Gt/yr,haas2020,observed
2009,NAS_gross,metals,1.477426533,Gt/yr,haas2020,observed
2010,NAS_gross,metals,1.615117503,Gt/yr,haas2020,observed
2011,NAS_gross,metals,1.713843497,Gt/yr,haas2020,observed
2012,NAS_gross,metals,1.740655248,Gt/yr,haas2020,observed
2013,NAS_gross,metals,1.84417985,Gt/yr,haas2020,observed
2014,NAS_gross,metals,1.837287938,Gt/yr,haas2020,observed
2015,NAS_gross,metals,1.818231786,Gt/yr,haas2020,observed
1900,NAS_gross,non_metallic_minerals,0.9911097607,Gt/yr,haas2020,observed
1901,NAS_gross,non_metallic_minerals,1.019344455,Gt/yr,haas2020,observed
1902,NAS_gross,non_metallic_minerals,1.030230043,Gt/yr,haas2020,observed
1903,NAS_gross,non_metallic_minerals,1.058445558,Gt/yr,haas2020,observed
1904,NAS_gross,non_metallic_minerals,1.072478081,Gt/yr,haas2020,observed
1905,NAS_gross,non_metallic_minerals,1.116717115,Gt/yr,haas2020,observed
1906,NAS_gross,non_metallic_minerals,1.139641766,Gt/yr,haas2020,observed
1907,NAS_gross,non_metallic_minerals,1.164412477,Gt/yr,haas2020,observed
1908,NAS_gross,non_metallic_minerals,1.201169835,Gt/yr,haas2020,observed
1909,NAS_gross,non_metallic_minerals,1.238636818,Gt/yr,haas2020,observed
1910,NAS_gross,non_metallic_minerals,1.250361054,Gt/yr,haas2020,observed
1911,NAS_gross,non_metallic_minerals,1.261475541,Gt/yr,haas2020,observed
1912,NAS_gross,non_metallic_minerals,1.282489929,Gt/yr,haas2020,observed
1913,NAS_gross,non_metallic_minerals,1.304568953,Gt/yr,haas2020,observed
1914,NAS_gross,non_metallic_minerals,1.288463342,Gt/yr,haas2020,observed
1915,NAS_gross,non_metallic_minerals,1.266554426,Gt/yr,haas2020,observed
1916,NAS_gross,non_metallic_minerals,1.275557787,Gt/yr,haas2020,observed
1917,NAS_gross,non_metallic_minerals,1.242118032,Gt/yr,haas2020,observed
1918,NAS_gross,non_metallic_minerals,1.264855853,Gt/yr,haas2020,observed
1919,NAS_gross,non_metallic_minerals,1.182899048,Gt/yr,haas2020,observed
1920,NAS_gross,non_metallic_minerals,1.255832172,Gt/yr,haas2020,observed
1921,NAS_gross,non_metallic_minerals,1.262340608,Gt/yr,haas2020,observed
1922,NAS_gross,non_metallic_minerals,1.361207053,Gt/yr,haas2020,observed
1923,NAS_gross,non_metallic_minerals,1.386926161,Gt/yr,haas2020,observed
1924,NAS_gross,non_metallic_minerals,1.488076836,Gt/yr,haas2020,observed
1925,NAS_gross,non_metallic_minerals,1.553881104,Gt/yr,haas2020,observed
1926,NAS_gross,non_metallic_minerals,1.634676825,Gt/yr,haas2020,observed
1927,NAS_gross,non_metallic_minerals,1.721403415,Gt/yr,haas2020,observed
1928,NAS_gross,non_metallic_minerals,1.763125928,Gt/yr,haas2020,observed
1929,NAS_gross,non_metallic_minerals,1.811240003,Gt/yr,haas2020,observed
1930,NAS_gross,non_metallic_minerals,1.801729408,Gt/yr,haas2020,observed
1931,NAS_gross,non_metallic_minerals,1.783315709,Gt/yr,haas2020,observed
1932,NAS_gross,non_metallic_minerals,1.708527877,Gt/yr,haas2020,observed
1933,NAS_gross,non_metallic_minerals,1.717476916,Gt/yr,haas2020,observed
1934,NAS_gross,non_metallic_minerals,1.827447169,Gt/yr,haas2020,observed
1935,NAS_gross,non_metallic_minerals,1.882180815,Gt/yr,haas2020,observed
1936,NAS_gross,non_metallic_minerals,1.93494734,Gt/yr,haas2020,observed
1937,NAS_gross,non_metallic_minerals,2.130519756,Gt/yr,haas2020,observed
1938,NAS_gross,non_metallic_minerals,2.185847371,Gt/yr,haas2020,observed
1939,NAS_gross,non_metallic_minerals,2.25542253,Gt/yr,haas2020,observed
1940,NAS_gross,non_metallic_minerals,2.259602539,Gt/yr,haas2020,observed
1941,NAS_gross,non_metallic_minerals,2.341635074,Gt/yr,haas2020,observed
1942,NAS_gross,non_metallic_minerals,2.309112146,Gt/yr,haas2020,observed
1943,NAS_gross,non_metallic_minerals,2.303390984,Gt/yr,haas2020,observed
1944,NAS_gross,non_metallic_minerals,2.278089253,Gt/yr,haas2020,observed
1945,NAS_gross,non_metallic_minerals,2.276430885,Gt/yr,haas2020,observed
1946,NAS_gross,non_metallic_minerals,2.508917967,Gt/yr,haas2020,observed
1947,NAS_gross,non_metallic_minerals,2.739632691,Gt/yr,haas2020,observed
1948,NAS_gross,non_metallic_minerals,2.943169292,Gt/yr,haas2020,observed
1949,NAS_gross,non_metallic_minerals,3.15261743,Gt/yr,haas2020,observed
1950,NAS_gross,non_metallic_minerals,3.457404586,Gt/yr,haas2020,observed
1951,NAS_gross,non_metallic_minerals,3.714852379,Gt/yr,haas2020,observed
1952,NAS_gross,non_metallic_minerals,3.947321547,Gt/yr,haas2020,observed
1953,NAS_gross,non_metallic_minerals,4.134108281,Gt/yr,haas2020,observed
1954,NAS_gross,non_metallic_minerals,4.410977778,Gt/yr,haas2020,observed
1955,NAS_gross,non_metallic_minerals,4.648222531,Gt/yr,haas2020,observed
1956,NAS_gross,non_metallic_minerals,4.995281136,Gt/yr,haas2020,observed
1957,NAS_gross,non_metallic_minerals,5.219709865,Gt/yr,haas2020,observed
1958,NAS_gross,non_metallic_minerals,5.484670781,Gt/yr,haas2020,observed
1959,NAS_gross,non_metallic_minerals,5.843266097,Gt/yr,haas2020,observed
1960,NAS_gross,non_metallic_minerals,6.202433082,Gt/yr,haas2020,observed
1961,NAS_gross,non_metallic_minerals,6.562821501,Gt/yr,haas2020,observed
1962,NAS_gross,non_metallic_minerals,6.941855891,Gt/yr,haas2020,observed
1963,NAS_gross,non_metallic_minerals,7.343780615,Gt/yr,haas2020,observed
1964,NAS_gross,non_metallic_minerals,7.918792173,Gt/yr,haas2020,observed
1965,NAS_gross,non_metallic_minerals,8.301522626,Gt/yr,haas2020,observed
1966,NAS_gross,non_metallic_minerals,8.958140748,Gt/yr,haas2020,observed
1967,NAS_gross,non_metallic_minerals,9.109912064,Gt/yr,haas2020,observed
1968,NAS_gross,non_metallic_minerals,9.748259923,Gt/yr,haas2020,observed
1969,NAS_gross,non_metallic_minerals,10.12187358,Gt/yr,haas2020,observed
1970,NAS_gross,non_metallic_minerals,10.98824661,Gt/yr,haas2020,observed
1971,NAS_gross,non_metallic_minerals,11.19173206,Gt/yr,haas2020,observed
1972,NAS_gross,non_metallic_minerals,12.52033949,Gt/yr,haas2020,observed
1973,NAS_gross,non_metallic_minerals,12.92076087,Gt/yr,haas2020,observed
1974,NAS_gross,non_metallic_minerals,13.23996405,Gt/yr,haas2020,observed
1975,NAS_gross,non_metallic_minerals,12.97237966,Gt/yr,haas2020,observed
1976,NAS_gross,non_metallic_minerals,13.00939302,Gt/yr,haas2020,observed
1977,NAS_gross,non_metallic_minerals,13.38220695,Gt/yr,haas2020,observed
1978,NAS_gross,non_metallic_minerals,13.98387332,Gt/yr,haas2020,observed
1979,NAS_gross,non_metallic_minerals,14.41622171,Gt/yr,haas2020,observed
1980,NAS_gross,non_metallic_minerals,14.4792228,Gt/yr,haas2020,observed
1981,NAS_gross,non_metallic_minerals,14.01781073,Gt/yr,haas2020,observed
1982,NAS_gross,non_metallic_minerals,13.88252502,Gt/yr,haas2020,observed
1983,NAS_gross,non_metallic_minerals,14.06147954,Gt/yr,haas2020,observed
1984,NAS_gross,non_metallic_minerals,14.68613256,Gt/yr,haas2020,observed
1985,NAS_gross,non_metallic_minerals,14.93952477,Gt/yr,haas2020,observed
1986,NAS_gross,non_metallic_minerals,15.57378003,Gt/yr,haas2020,observed
1987,NAS_gross,non_metallic_minerals,16.29334322,Gt/yr,haas2020,observed
1988,NAS_gross,non_metallic_minerals,17.46598792,Gt/yr,haas2020,observed
1989,NAS_gross,non_metallic_minerals,17.1090789,Gt/yr,haas2020,observed
1990,NAS_gross,non_metallic_minerals,17.25013868,Gt/yr,haas2020,observed
1991,NAS_gross,non_metallic_minerals,18.71144346,Gt/yr,haas2020,observed
1992,NAS_gross,non_metallic_minerals,18.92041733,Gt/yr,haas2020,observed
1993,NAS_gross,non_metallic_minerals,20.60962737,Gt/yr,haas2020,observed
1994,NAS_gross,non_metallic_minerals,21.56840241,Gt/yr,haas2020,observed
1995,NAS_gross,non_metallic_minerals,23.71019361,Gt/yr,haas2020,observed
1996,NAS_gross,non_metallic_minerals,23.86163154,Gt/yr,haas2020,observed
1997,NAS_gross,non_metallic_minerals,24.46152274,Gt/yr,haas2020,observed
1998,NAS_gross,non_metallic_minerals,25.51727165,Gt/yr,haas2020,observed
1999,NAS_gross,non_metallic_minerals,26.0717478,Gt/yr,haas2020,observed
2000,NAS_gross,non_metallic_minerals,26.65187505,Gt/yr,haas2020,observed
2001,NAS_gross,non_metallic_minerals,26.76184653,Gt/yr,haas2020,observed
2002,NAS_gross,non_metallic_minerals,27.10468716,Gt/yr,haas2020,observed
2003,NAS_gross,non_metallic_minerals,28.8750281,Gt/yr,haas2020,observed
2004,NAS_gross,non_metallic_minerals,30.43774368,Gt/yr,haas2020,observed
2005,NAS_gross,non_metallic_minerals,31.81788747,Gt/yr,haas2020,observed
2006,NAS_gross,non_metallic_minerals,34.21026203,Gt/yr,haas2020,observed
2007,NAS_gross,non_metallic_minerals,35.70633043,Gt/yr,haas2020,observed
2008,NAS_gross,non_metallic_minerals,35.80784812,Gt/yr,haas2020,observed
2009,NAS_gross,non_metallic_minerals,37.21306546,Gt/yr,haas2020,observed
